,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
6157,Ampara,PF,1000.0,52203064051,helped,a,43493.30859375,1.0,1,16.909303730429638,16.909303730429638,0.0,35252.204564023574,8445.647634699326,0.0,8445.647634699326,0.0,0.0,4.419285263174276e-05,2774.794646369838,0.0,2774.794646369838,2774.794646369838,0.0,2774.794646369838,0.0,3,36346.798828125,5.632680043150034,15629.530428446944,0.0,0,0.0,0.01065213973423924,-0.00014784896583827062,-1.0,0.019267822736030827,0.019267822736030827,False,8445.647634699326,17968.996787685897,2937.6837136686313,-547.2971320507131,2774.794646369838,0.0,2774.794646369838,2774.794646369838,-547.2971320507131,64.00947549943258
6190,Ampara,PF,1000.0,52204070101,helped,a,43493.30859375,1.0,1,15.218380628700107,15.218380628700107,0.0,31728.48029349312,18336.320735024656,0.0,18336.320735024656,0.0,0.0,4.419285263174276e-05,6024.348494084199,0.0,6024.348494084199,6024.348494084199,0.0,6024.348494084199,0.0,3,36346.798828125,5.632680043150034,33933.22753560903,0.0,0,0.0,0.011228076426991217,-0.00066505515249687,-1.0,0.019267822736030827,0.019267822736030827,False,18336.320735024656,17578.79402365846,2644.04002445776,-2309.1592673159394,6024.348494084199,0.0,6024.348494084199,6024.348494084199,-2309.1592673159394,160.56855031599494
6222,Ampara,PF,1000.0,52204076091,helped,a,43493.30859375,1.0,0,30.436789040329153,30.436789040329153,0.0,32978.87215270377,11481.293196533743,0.0,11481.293196533743,0.0,0.0,4.419285263174276e-05,3772.147770438976,0.0,3772.147770438976,3772.147770438976,0.0,3772.147770438976,0.0,3,36346.798828125,5.632680043150034,21247.301466364515,0.0,0,0.0,0.011013163737581282,-0.0004738540593795717,-1.0,0.019267822736030827,0.019267822736030827,False,11481.293196533743,17738.434513915432,2748.2393460586477,-1683.9633377106147,3772.147770438976,0.0,3772.147770438976,3772.147770438976,-1683.9633377106147,105.12738165991505
6223,Ampara,PF,1000.0,52204076101,helped,a,43493.30859375,1.0,1,54.78622027259247,54.78622027259247,0.0,36328.89296419594,7738.751530653196,0.0,7738.751530653196,0.0,0.0,4.419285263174276e-05,2542.545846764699,0.0,2542.545846764699,2542.545846764699,0.0,2542.545846764699,0.0,3,36346.798828125,5.632680043150034,14321.347249865526,0.0,0,0.0,0.010493102462822354,-2.3737528805627113e-06,-1.0,0.019267822736030827,0.019267822736030827,False,7738.751530653196,18073.568470353268,3027.4077470163284,-8.952931964529853,2542.545846764699,0.0,2542.545846764699,2542.545846764699,-8.952931964529853,49.16182617975392
6329,Ampara,PF,1000.0,52207002051,helped,a,43493.30859375,1.0,0,10.145582238257782,10.145582238257782,0.0,34901.34062748441,64455.20747233979,0.0,64455.20747233979,0.0,0.0,4.419285263174276e-05,21176.583769620276,0.0,21176.583769620276,21176.583769620276,0.0,21176.583769620276,0.0,3,36346.798828125,5.632680043150034,119280.92078123505,0.0,0,0.0,0.010705548935178569,-0.00019645103006265098,-1.0,0.019267822736030827,0.019267822736030827,False,64455.20747233979,17581.81552338817,2908.4450522903676,-722.7291003202954,21176.583769620276,0.0,21176.583769620276,21176.583769620276,-722.7291003202954,421.95207841889345
6443,Ampara,PF,1000.0,52209024031,helped,a,43493.30859375,1.0,0,10.145582238257782,10.145582238257782,0.0,29338.353392317844,15245.319293014172,0.0,15245.319293014172,0.0,0.0,4.419285263174276e-05,5008.808345573435,0.0,5008.808345573435,5008.808345573435,0.0,5008.808345573435,0.0,3,36346.798828125,5.632680043150034,28213.01480807483,0.0,0,0.0,0.011676485057831127,-0.0010569020707534087,-1.0,0.019267822736030827,0.019267822736030827,False,15245.319293014172,17376.15775873245,2444.862782693154,-3504.222717903578,5008.808345573435,0.0,5008.808345573435,5008.808345573435,-3504.222717903578,164.0275734773991
6855,Anuradhapura,PF,5.0,71202062091,helped,a,43493.30859375,1.0,1,6.146433753495333,6.146433753495333,0.0,26420.676684721988,11141.6864939094,0.0,11141.6864939094,0.0,0.0,2.7238490061601124e-05,3660.5709084773544,0.0,3660.5709084773544,3660.5709084773544,0.0,3660.5709084773544,0.0,3,36346.798828125,5.632680043150034,20618.824702715985,0.0,0,0.0,0.012304331617051797,-0.0015890433064835727,-1.0,0.019267822736030827,0.019267822736030827,False,11141.6864939094,15740.823612526368,2201.7230570601655,-4963.061071701506,3660.5709084773544,0.0,3660.5709084773544,3660.5709084773544,-4963.061071701506,166.15861233485276
6899,Anuradhapura,PF,5.0,71203070091,helped,a,43493.30859375,1.0,1,10.244062051540869,10.244062051540869,0.0,32859.493688031354,11442.572932425208,0.0,11442.572932425208,0.0,0.0,2.7238490061601124e-05,3759.426332581095,0.0,3759.426332581095,3759.426332581095,0.0,3759.426332581095,0.0,3,36346.798828125,5.632680043150034,21175.645677222255,0.0,0,0.0,0.011033150999830495,-0.0004917274042658637,-1.0,0.019267822736030827,0.019267822736030827,False,11442.572932425208,16337.517959672108,2738.2911406692797,-1743.6525700468228,3759.426332581095,0.0,3759.426332581095,3759.426332581095,-1743.6525700468228,106.03234879822577
6916,Anuradhapura,PF,5.0,71203072071,helped,a,43493.30859375,1.0,0,6.146433753495333,6.146433753495333,0.0,25169.804358538568,11093.98987162894,0.0,11093.98987162894,0.0,0.0,2.7238490061601124e-05,3644.9003124640917,0.0,3644.9003124640917,3644.9003124640917,0.0,3644.9003124640917,0.0,3,36346.798828125,5.632680043150034,20530.557249287813,0.0,0,0.0,0.012606370758038324,-0.0018380635599845208,-1.0,0.019267822736030827,0.019267822736030827,False,11093.98987162894,15624.835397154082,2097.483696544881,-5588.497234793216,3644.9003124640917,0.0,3644.9003124640917,3644.9003124640917,-5588.497234793216,177.90746719185563
6964,Anuradhapura,PF,5.0,71205082091,helped,a,43493.30859375,1.0,1,13.658728666273033,13.658728666273033,0.0,34459.419410576076,9067.820228443707,0.0,9067.820228443707,0.0,0.0,2.7238490061601124e-05,2979.2077662289885,0.0,2979.2077662289885,2979.2077662289885,0.0,2979.2077662289885,0.0,3,36346.798828125,5.632680043150034,16780.924129235616,0.0,0,0.0,0.01077397634485032,-0.00025853176870568927,-1.0,0.019267822736030827,0.019267822736030827,False,9067.820228443707,16501.29175885574,2871.618284214673,-943.6897087744619,2979.2077662289885,0.0,2979.2077662289885,2979.2077662289885,-943.6897087744619,75.5856931599894
6975,Anuradhapura,PF,5.0,71205083101,helped,a,43493.30859375,1.0,1,10.244056255825553,10.244056255825553,0.0,28549.912949361893,16369.572955131987,0.0,16369.572955131987,0.0,0.0,2.7238490061601124e-05,5378.178840026612,0.0,5378.178840026612,5378.178840026612,0.0,5378.178840026612,0.0,3,36346.798828125,5.632680043150034,30293.5606207097,0.0,0,0.0,0.011836617168730211,-0.001194471528398648,-1.0,0.019267822736030827,0.019267822736030827,False,16369.572955131987,15905.67827621304,2379.1594124468243,-3898.4429393815535,5378.178840026612,0.0,5378.178840026612,5378.178840026612,-3898.4429393815535,178.7403040348394
7000,Anuradhapura,PF,5.0,71206086081,helped,a,43493.30859375,1.0,1,15.366093077311305,15.366093077311305,0.0,36150.29987480676,9356.699019931762,0.0,9356.699019931762,0.0,0.0,2.7238490061601124e-05,3074.1181104372313,0.0,3074.1181104372313,3074.1181104372313,0.0,3074.1181104372313,0.0,3,36346.798828125,5.632680043150034,17315.523730945886,0.0,0,0.0,0.010518990031807748,-2.612984556443219e-05,-1.0,0.019267822736030827,0.019267822736030827,False,9356.699019931762,16656.65954104658,3012.52498956723,-98.24947665911895,3074.1181104372313,0.0,3074.1181104372313,3074.1181104372313,-98.24947665911895,61.12461632170231
7009,Anuradhapura,PF,5.0,71206087091,helped,a,43493.30859375,1.0,1,6.146433753495333,6.146433753495333,0.0,31362.346882185317,12661.337877115518,0.0,12661.337877115518,0.0,0.0,2.7238490061601124e-05,4159.848252839232,0.0,4159.848252839232,4159.848252839232,0.0,4159.848252839232,0.0,3,36346.798828125,5.632680043150034,23431.094236300083,0.0,0,0.0,0.01129342621225741,-0.0007227624344830186,-1.0,0.019267822736030827,0.019267822736030827,False,12661.337877115518,16190.617087640023,2613.5289068487764,-2492.2259729698417,4159.848252839232,0.0,4159.848252839232,4159.848252839232,-2492.2259729698417,128.17098700980873
7062,Anuradhapura,PF,5.0,71207004101,helped,a,43493.30859375,1.0,1,11.38227388856086,11.38227388856086,0.0,35117.975568345355,25506.52741359197,0.0,25506.52741359197,0.0,0.0,2.7238490061601124e-05,8380.100470203928,0.0,8380.100470203928,8380.100470203928,0.0,8380.100470203928,0.0,3,36346.798828125,5.632680043150034,47202.424678109885,0.0,0,0.0,0.01067247778503794,-0.00016637156419431392,-1.0,0.019267822736030827,0.019267822736030827,False,25506.52741359197,16458.452467088144,2926.4979640287797,-614.4116298898225,8380.100470203928,0.0,8380.100470203928,8380.100470203928,-614.4116298898225,173.30466474169074
7070,Anuradhapura,PF,5.0,71207006091,helped,a,43493.30859375,1.0,1,9.105819110848689,9.105819110848689,0.0,33118.07866903279,17896.627296631894,0.0,17896.627296631894,0.0,0.0,2.7238490061601124e-05,5879.888406277136,0.0,5879.888406277136,5879.888406277136,0.0,5879.888406277136,0.0,3,36346.798828125,5.632680043150034,33119.530081986486,0.0,0,0.0,0.01098999333257412,-0.00045311096416629043,-1.0,0.019267822736030827,0.019267822736030827,False,17896.627296631894,16320.701205522511,2759.839889086066,-1614.3600795461061,5879.888406277136,0.0,5879.888406277136,5879.888406277136,-1614.3600795461061,144.39785136460966
7099,Anuradhapura,PF,5.0,71208011021,helped,a,43493.30859375,1.0,1,11.707488668806691,11.707488668806691,0.0,35039.90847430086,21171.762312245588,0.0,21171.762312245588,0.0,0.0,2.7238490061601124e-05,6955.925141473797,0.0,6955.925141473797,6955.925141473797,0.0,6955.925141473797,0.0,3,36346.798828125,5.632680043150034,39180.500726025035,0.0,0,0.0,0.010684360033236391,-0.00017718457571184545,-1.0,0.019267822736030827,0.019267822736030827,False,21171.762312245588,16478.635542231987,2919.992372858405,-653.4451769120715,6955.925141473797,0.0,6955.925141473797,6955.925141473797,-653.4451769120715,146.6159984274734
7215,Anuradhapura,PF,5.0,71210032031,helped,a,43493.30859375,1.0,1,20.48810517041171,20.48810517041171,0.0,32729.52737189811,12376.230291330132,0.0,12376.230291330132,0.0,0.0,2.7238490061601124e-05,4066.1769280462836,0.0,4066.1769280462836,4066.1769280462836,0.0,4066.1769280462836,0.0,3,36346.798828125,5.632680043150034,22903.473634523416,0.0,0,0.0,0.011055035173115194,-0.000511275672950711,-1.0,0.019267822736030827,0.019267822736030827,False,12376.230291330132,16319.524933259623,2727.4606143248425,-1808.6357281134442,4066.1769280462836,0.0,4066.1769280462836,4066.1769280462836,-1808.6357281134442,113.19484886627605
7216,Anuradhapura,PF,5.0,71210032061,helped,a,43493.30859375,1.0,1,11.707488668806691,11.707488668806691,0.0,31247.58851761078,14411.142071841612,0.0,14411.142071841612,0.0,0.0,2.7238490061601124e-05,4734.741679812558,0.0,4734.741679812558,4734.741679812558,0.0,4734.741679812558,0.0,3,36346.798828125,5.632680043150034,26669.284969350865,0.0,0,0.0,0.011314145049191352,-0.0007410158174792176,-1.0,0.019267822736030827,0.019267822736030827,False,14411.142071841612,16168.871374036065,2603.9657098008984,-2549.60515525711,4734.741679812558,0.0,4734.741679812558,4734.741679812558,-2549.60515525711,140.35350356588953
7228,Anuradhapura,PF,5.0,71211025091,helped,a,43493.30859375,1.0,1,14.341678758155773,14.341678758155773,0.0,34351.2498888171,24509.806754666468,0.0,24509.806754666468,0.0,0.0,2.7238490061601124e-05,8052.630598390934,0.0,8052.630598390934,8052.630598390934,0.0,8052.630598390934,0.0,3,36346.798828125,5.632680043150034,45357.89166641593,0.0,0,0.0,0.010790926235497626,-0.0002738767704048618,-1.0,0.019267822736030827,0.019267822736030827,False,24509.806754666468,16393.481724662117,2862.6041574014253,-997.7744696539485,8052.630598390934,0.0,8052.630598390934,8052.630598390934,-997.7744696539485,174.3816005403638
7274,Anuradhapura,PF,5.0,71211038051,helped,a,43493.30859375,1.0,1,4.097622502330221,4.097622502330221,0.0,29669.052364384148,15259.167281734106,0.0,15259.167281734106,0.0,0.0,2.7238490061601124e-05,5013.358064745378,0.0,5013.358064745378,5013.358064745378,0.0,5013.358064745378,0.0,3,36346.798828125,5.632680043150034,28238.64192045657,0.0,0,0.0,0.011611228136356564,-0.0010004805606301066,-1.0,0.019267822736030827,0.019267822736030827,False,15259.167281734106,16016.75088609288,2472.421030365346,-3338.873231870426,5013.358064745378,0.0,5013.358064745378,5013.358064745378,-3338.873231870426,160.92931207352223
7286,Anuradhapura,PF,5.0,71211039071,helped,a,43493.30859375,1.0,1,12.292867506990666,12.292867506990666,0.0,29076.835804976552,20660.343917549206,0.0,20660.343917549206,0.0,0.0,2.7238490061601124e-05,6787.900013616437,0.0,6787.900013616437,6787.900013616437,0.0,6787.900013616437,0.0,3,36346.798828125,5.632680043150034,38234.06894159515,0.0,0,0.0,0.011728876777449913,-0.0011020499390280115,-1.0,0.019267822736030827,0.019267822736030827,False,20660.343917549206,15927.502584589743,2423.0696504147127,-3634.981511574224,6787.900013616437,0.0,6787.900013616437,6787.900013616437,-3634.981511574224,200.82623362602425
7775,Anuradhapura,PF,10.0,71202062091,helped,a,43493.30859375,1.0,1,9.080009732535453,9.080009732535453,0.0,26420.676684721988,10256.083531462848,0.0,10256.083531462848,0.0,0.0,3.985509257327343e-05,3369.60845476217,0.0,3369.60845476217,3369.60845476217,0.0,3369.60845476217,0.0,3,36346.798828125,5.632680043150034,18979.9262963685,0.0,0,0.0,0.012304331617051797,-0.0015890433064835727,-1.0,0.019267822736030827,0.019267822736030827,False,10256.083531462848,15180.579701782724,2201.7230570601655,-4963.061071701506,3369.60845476217,0.0,3369.60845476217,3369.60845476217,-4963.061071701506,160.55239935382804
7819,Anuradhapura,PF,10.0,71203070091,helped,a,43493.30859375,1.0,1,15.133358116125805,15.133358116125805,0.0,32859.493688031354,7715.283448386534,0.0,7715.283448386534,0.0,0.0,3.985509257327343e-05,2534.8354719242243,0.0,2534.8354719242243,2534.8354719242243,0.0,2534.8354719242243,0.0,3,36346.798828125,5.632680043150034,14277.917175376377,0.0,0,0.0,0.011033150999830495,-0.0004917274042658637,-1.0,0.019267822736030827,0.019267822736030827,False,7715.283448386534,15795.26303557474,2738.2911406692797,-1743.6525700468228,2534.8354719242243,0.0,2534.8354719242243,2534.8354719242243,-1743.6525700468228,82.43714917092575
7836,Anuradhapura,PF,10.0,71203072071,helped,a,43493.30859375,1.0,0,9.080009732535453,9.080009732535453,0.0,25169.804358538568,18039.30918540202,0.0,18039.30918540202,0.0,0.0,3.985509257327343e-05,5926.766154227058,0.0,5926.766154227058,5926.766154227058,0.0,5926.766154227058,0.0,3,36346.798828125,5.632680043150034,33383.57743733183,0.0,0,0.0,0.012606370758038324,-0.0018380635599845208,-1.0,0.019267822736030827,0.019267822736030827,False,18039.30918540202,15015.01868688292,2097.483696544881,-5588.497234793216,5926.766154227058,0.0,5926.766154227058,5926.766154227058,-5588.497234793216,221.87405373834824
7884,Anuradhapura,PF,10.0,71205082091,helped,a,43493.30859375,1.0,1,20.17778018892534,20.17778018892534,0.0,34459.419410576076,13211.689640150635,0.0,13211.689640150635,0.0,0.0,3.985509257327343e-05,4340.664833371889,0.0,4340.664833371889,4340.664833371889,0.0,4340.664833371889,0.0,3,36346.798828125,5.632680043150034,24449.576180937005,0.0,0,0.0,0.01077397634485032,-0.00025853176870568927,-1.0,0.019267822736030827,0.019267822736030827,False,13211.689640150635,15909.209321698645,2871.618284214673,-943.6897087744619,4340.664833371889,0.0,4340.664833371889,4340.664833371889,-943.6897087744619,101.81800659241522
7895,Anuradhapura,PF,10.0,71205083101,helped,a,43493.30859375,1.0,1,15.133349554225754,15.133349554225754,0.0,28549.912949361893,14368.667546827512,0.0,14368.667546827512,0.0,0.0,3.985509257327343e-05,4720.786789706557,0.0,4720.786789706557,4720.786789706557,0.0,4720.786789706557,0.0,3,36346.798828125,5.632680043150034,26590.68153834644,0.0,0,0.0,0.011836617168730211,-0.001194471528398648,-1.0,0.019267822736030827,0.019267822736030827,False,14368.667546827512,15352.494665982014,2379.1594124468243,-3898.4429393815535,4720.786789706557,0.0,4720.786789706557,4720.786789706557,-3898.4429393815535,166.07379054119673
7920,Anuradhapura,PF,10.0,71206086081,helped,a,43493.30859375,1.0,1,22.70003717418871,22.70003717418871,0.0,36150.29987480676,10813.232266676046,0.0,10813.232266676046,0.0,0.0,3.985509257327343e-05,3552.6581620871134,0.0,3552.6581620871134,3552.6581620871134,0.0,3552.6581620871134,0.0,3,36346.798828125,5.632680043150034,20010.986729722164,0.0,0,0.0,0.010518990031807748,-2.612984556443219e-05,-1.0,0.019267822736030827,0.019267822736030827,False,10813.232266676046,16081.588992434634,3012.52498956723,-98.24947665911895,3552.6581620871134,0.0,3552.6581620871134,3552.6581620871134,-98.24947665911895,70.34504120898328
7929,Anuradhapura,PF,10.0,71206087091,helped,a,43493.30859375,1.0,1,9.080009732535453,9.080009732535453,0.0,31362.346882185317,14234.3637906587,0.0,14234.3637906587,0.0,0.0,3.985509257327343e-05,4676.661654521724,0.0,4676.661654521724,4676.661654521724,0.0,4676.661654521724,0.0,3,36346.798828125,5.632680043150034,26342.138769989535,0.0,0,0.0,0.01129342621225741,-0.0007227624344830186,-1.0,0.019267822736030827,0.019267822736030827,False,14234.3637906587,15614.80909490413,2613.5289068487764,-2492.2259729698417,4676.661654521724,0.0,4676.661654521724,4676.661654521724,-2492.2259729698417,138.12885602103208
7982,Anuradhapura,PF,10.0,71207004101,helped,a,43493.30859375,1.0,1,16.814816824104447,16.814816824104447,0.0,35117.975568345355,23245.3868439737,0.0,23245.3868439737,0.0,0.0,3.985509257327343e-05,7637.208862757675,0.0,7637.208862757675,7637.208862757675,0.0,7637.208862757675,0.0,3,36346.798828125,5.632680043150034,43017.953946623726,0.0,0,0.0,0.01067247778503794,-0.00016637156419431392,-1.0,0.019267822736030827,0.019267822736030827,False,23245.3868439737,15906.916247167836,2926.4979640287797,-614.4116298898225,7637.208862757675,0.0,7637.208862757675,7637.208862757675,-614.4116298898225,158.99076093733132
7990,Anuradhapura,PF,10.0,71207006091,helped,a,43493.30859375,1.0,1,13.451853459283559,13.451853459283559,0.0,33118.07866903279,20955.417991512364,0.0,20955.417991512364,0.0,0.0,3.985509257327343e-05,6884.845801095369,0.0,6884.845801095369,6884.845801095369,0.0,6884.845801095369,0.0,3,36346.798828125,5.632680043150034,38780.133543995194,0.0,0,0.0,0.01098999333257412,-0.00045311096416629043,-1.0,0.019267822736030827,0.019267822736030827,False,20955.417991512364,15735.487740857223,2759.839889086066,-1614.3600795461061,6884.845801095369,0.0,6884.845801095369,6884.845801095369,-1614.3600795461061,163.76119230523074
8019,Anuradhapura,PF,10.0,71208011021,helped,a,43493.30859375,1.0,1,17.295250436216065,17.295250436216065,0.0,35039.90847430086,22453.285336626403,0.0,22453.285336626403,0.0,0.0,3.985509257327343e-05,7376.966058767309,0.0,7376.966058767309,7376.966058767309,0.0,7376.966058767309,0.0,3,36346.798828125,5.632680043150034,41552.08949821378,0.0,0,0.0,0.010684360033236391,-0.00017718457571184545,-1.0,0.019267822736030827,0.019267822736030827,False,22453.285336626403,15904.672876748291,2919.992372858405,-653.4451769120715,7376.966058767309,0.0,7376.966058767309,7376.966058767309,-653.4451769120715,154.72854018650057
